date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:43	305/305	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:44	304/304	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:45	252/252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:46	255/255	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:47	305/305	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:48	304/304	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:49	252/252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:50	254/254	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:51	353/353	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:52	350/350	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/qc_r_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:53	252/252	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_r_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:54	255/255	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/q_l_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:55	353/353	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:56	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:57	133/133	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:58	392/392	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:56:59	541/541	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:00	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:01	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_black.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_black.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:02	340/340	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:03	237/237	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:04	107/107	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:05	399/399	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:06	526/526	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:07	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:08	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_blue.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_blue.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:09	352/352	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:10	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:11	130/130	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:12	392/392	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:13	545/545	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:14	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:15	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_green.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_green.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:16	339/339	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:17	237/237	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:18	107/107	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:19	401/401	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:20	526/526	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:21	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:22	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_orange.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_orange.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:23	350/350	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:24	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:25	133/133	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:26	392/392	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:27	541/541	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:28	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:29	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_purple.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_purple.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:30	339/339	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:31	237/237	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:32	107/107	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:33	401/401	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:34	526/526	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:35	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:36	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_red.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_red.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:37	352/352	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:38	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul2_f_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:39	133/133	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul3_f_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:40	392/392	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_f_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:41	541/541	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:50%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_f_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:42	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_f_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:43	621/621	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_teal.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_f_teal.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
13:57:44	352/352	---M--	200	added ('OK')	image/png	date:Tue,%2011%20May%202021%2011:35:49%20GMT	https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_white.png	/home/ace/websites/boldgains/boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/images/ul1_f_white.png	(from https://boldgains.com.ng/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=2.6.9.1)
